order_id,order_date,customer_info,customer_age,location,device_type,items,payment_method,currency,discount_code,shipping_cost,total_amount,order_status,loyalty_points,feedback_score
TXN-102033,2025-03-30T13:03:57.946284,"{""name"": ""Ebony Santos"", ""email"": ""fmcguire@example.org"", ""phone"": ""969-874-4864x9153""}",41,Port Grant,Mobile,"[{""product_id"": ""PRD-486"", ""category"": ""Electronics"", ""price"": 253.72, ""quantity"": 1}, {""product_id"": ""PRD-556"", ""category"": ""Sports"", ""price"": 197.33, ""quantity"": 2}, {""product_id"": ""PRD-542"", ""category"": ""Electronics"", ""price"": 403.43, ""quantity"": 1}]",credit_card,USD,,12.8,1065.66,Pending,105,1.0
TXN-101813,19/05/2025 04:41,"{""name"": ""Brianna Holmes"", ""email"": ""milesbenjamin@example.com"", ""phone"": ""+1-846-913-0400x525""}",32,East Amanda,,"[{""product_id"": ""PRD-667"", ""category"": ""Clothing"", ""price"": 373.04, ""quantity"": 2}]",Credit Card,USD,,5.98,762.65,Completed,74,2.0
TXN-101427,25/04/2024 07:08,"{""name"": ""Tiffany Mccullough"", ""email"": ""hbaker@example.net"", ""phone"": ""713-227-1365x823""}",,Lake Emily,Desktop,"[{""product_id"": ""PRD-384"", ""category"": ""Electronics"", ""price"": 126.56, ""quantity"": 2}, {""product_id"": ""PRD-465"", ""category"": ""Sports"", ""price"": 187.94, ""quantity"": 1}, {""product_id"": ""PRD-577"", ""category"": ""Books"", ""price"": 308.22, ""quantity"": 3}]",CREDITCARD,USD,,12.96,1379.4,Failed,136,1.0
TXN-102519,2024-11-02T00:37:52.984218,"{""name"": ""James Davis"", ""email"": ""linda98@example.net"", ""phone"": ""8855612541""}",31,Lake Kathleen,,"[{""product_id"": ""PRD-678"", ""category"": ""Home & Kitchen"", ""price"": 269.75, ""quantity"": 3}]",COD,USD,,7.04,829.21,Refunded,80,4.0
TXN-103260,2024-04-25T21:32:54.605562,"{""name"": ""Kevin Pitts"", ""email"": ""rlittle@example.com"", ""phone"": ""406.407.6687x7518""}",62,South Michellemouth,Desktop,"[{""product_id"": ""PRD-706"", ""category"": ""Electronics"", ""price"": 475.52, ""quantity"": 1}]",PayPal,USD,IX10,11.69,492.37,Refunded,47,3.0
TXN-103113,03/09/2025 21:53,"{""name"": ""Mallory Rhodes"", ""email"": ""douglas62@example.com"", ""phone"": ""001-458-547-6537x12183""}",25,North Scott,Mobile,"[{""product_id"": ""PRD-628"", ""category"": ""Home & Kitchen"", ""price"": 141.12, ""quantity"": 2}, {""product_id"": ""PRD-834"", ""category"": ""Sports"", ""price"": 183.43, ""quantity"": 1}, {""product_id"": ""PRD-531"", ""category"": ""Sports"", ""price"": 280.38, ""quantity"": 2}]",CREDITCARD,USD,,13.89,1040.52,Pending,102,99.0
TXN-100762,23/03/2024 01:54,"{""name"": ""Joseph Morton"", ""email"": ""juliarivera@example.net"", ""phone"": ""604.738.3041""}",62,North Nicole,Mobile,"[{""product_id"": ""PRD-290"", ""category"": ""Books"", ""price"": 372.15, ""quantity"": 2}]",COD,USD,,9.02,756.16,Failed,74,
TXN-100335,2025-06-12T15:13:01.255963,"{""name"": ""Corey Horton"", ""email"": ""qgilbert@example.org"", ""phone"": ""812-435-5758x2105""}",twenty,New Sara,,"[{""product_id"": ""PRD-665"", ""category"": ""Sports"", ""price"": 225.57, ""quantity"": 1}]",credit_card,USD,nK10,14.67,236.42,Refunded,22,3.0
TXN-102185,26/10/2025 19:16,"{""name"": ""Joseph Hodge"", ""email"": ""greenchristopher@example.net"", ""phone"": ""(479)416-2212""}",63,Pageland,,"[{""product_id"": ""PRD-874"", ""category"": ""Home & Kitchen"", ""price"": 234.42, ""quantity"": 2}]",credit_card,USD,,5.12,485.43,Failed,46,4.0
TXN-104614,2025-11-10T23:10:18.147725,"{""name"": ""Kayla Hall"", ""email"": ""tracyhaynes@example.com"", ""phone"": ""(524)445-3576""}",44,North Ericbury,Mobile,"[{""product_id"": ""PRD-525"", ""category"": ""Clothing"", ""price"": 286.55, ""quantity"": 1}, {""product_id"": ""PRD-167"", ""category"": ""Clothing"", ""price"": 307.45, ""quantity"": 2}, {""product_id"": ""PRD-617"", ""category"": ""Electronics"", ""price"": 244.91, ""quantity"": 2}]",Credit Card,USD,sW10,8.01,1397.01,Completed,139,99.0
TXN-102637,2024-06-27T03:32:16.744457,"{""name"": ""Richard Hayes"", ""email"": ""markthompson@example.org"", ""phone"": ""(504)518-8891x1040""}",52,East Matthewstad,Mobile,"[{""product_id"": ""PRD-536"", ""category"": ""Home & Kitchen"", ""price"": 447.35, ""quantity"": 1}]",COD,USD,ul10,5.23,$456.28,Completed,44,
TXN-103978,2024-04-09T07:42:07.976458,"{""name"": ""Sergio Taylor"", ""email"": ""kayla52@example.net"", ""phone"": ""001-624-971-8713""}",32,East Katherine,Desktop,"[{""product_id"": ""PRD-357"", ""category"": ""Clothing"", ""price"": 497.34, ""quantity"": 3}]",Credit Card,USD,,13.77,1504.41,Failed,149,3.0
TXN-101846,2025-02-09T10:36:21.968691,"{""name"": ""Edward Lopez"", ""email"": ""erica85@example.com"", ""phone"": ""(694)412-8750""}",42,North Karenberg,,"[{""product_id"": ""PRD-697"", ""category"": ""Electronics"", ""price"": 195.47, ""quantity"": 1}, {""product_id"": ""PRD-128"", ""category"": ""Books"", ""price"": 466.61, ""quantity"": 1}, {""product_id"": ""PRD-867"", ""category"": ""Clothing"", ""price"": 292.48, ""quantity"": 3}]",Credit Card,USD,QR10,14.02,1551.53,Failed,153,
TXN-104802,2024-09-16T16:21:51.473121,"{""name"": ""Jose Mcintosh"", ""email"": ""kevin35@example.org"", ""phone"": ""866-711-7585x660""}",42,Mariabury,Mobile,"[{""product_id"": ""PRD-726"", ""category"": ""Home & Kitchen"", ""price"": 403.45, ""quantity"": 3}]",COD,USD,,12.73,1228.32,Refunded,121,1.0
TXN-103144,2025-10-29T20:45:30.618476,"{""name"": ""Laura Bennett"", ""email"": ""stevenlong@example.org"", ""phone"": ""985-402-1213x706""}",67,Lake Williamtown,,"[{""product_id"": ""PRD-628"", ""category"": ""Home & Kitchen"", ""price"": 475.66, ""quantity"": 2}, {""product_id"": ""PRD-543"", ""category"": ""Clothing"", ""price"": 417.11, ""quantity"": 1}]",Credit Card,USD,,14.33,1376.58,Refunded,136,99.0
TXN-100141,2025-08-30T11:28:20.499930,"{""name"": ""William Lara"", ""email"": ""nmartinez@example.net"", ""phone"": ""747.833.8394x63419""}",45,North Julia,,"[{""product_id"": ""PRD-919"", ""category"": ""Books"", ""price"": 332.22, ""quantity"": 3}, {""product_id"": ""PRD-973"", ""category"": ""Home & Kitchen"", ""price"": 281.79, ""quantity"": 3}, {""product_id"": ""PRD-313"", ""category"": ""Books"", ""price"": 86.51, ""quantity"": 1}]",credit_card,USD,YI10,7.69,1940.53,Completed,192,
TXN-104013,2025-10-12T01:25:11.445654,"{""name"": ""Matthew Taylor"", ""email"": ""charlespalmer@example.net"", ""phone"": ""001-268-228-4705x1059""}",51,Rileyberg,Mobile,"[{""product_id"": ""PRD-985"", ""category"": ""Books"", ""price"": 381.74, ""quantity"": 3}, {""product_id"": ""PRD-158"", ""category"": ""Books"", ""price"": 122.19, ""quantity"": 2}]",PayPal,USD,,14.45,1404.35,Refunded,138,99.0
TXN-102330,2024-11-15T18:31:35.110046,"{""name"": ""Kathryn Ortiz"", ""email"": ""knoble@example.org"", ""phone"": ""985.686.0495x4570""}",24,West Abigailfort,,"[{""product_id"": ""PRD-663"", ""category"": ""Home & Kitchen"", ""price"": 234.97, ""quantity"": 2}]",CREDITCARD,USD,,10.18,483.35,Pending,46,
TXN-102910,2024-07-01T16:27:20.989786,"{""name"": ""Jennifer Morales"", ""email"": ""wheelermatthew@example.net"", ""phone"": ""849-715-4139""}",38,Jameschester,Desktop,"[{""product_id"": ""PRD-967"", ""category"": ""Books"", ""price"": 440.25, ""quantity"": 3}, {""product_id"": ""PRD-620"", ""category"": ""Clothing"", ""price"": 88.59, ""quantity"": 2}, {""product_id"": ""PRD-896"", ""category"": ""Electronics"", ""price"": 17.64, ""quantity"": 1}]",COD,USD,,13.11,1531.6,Failed,151,2.0
TXN-100643,2024-11-01T13:20:10.591853,"{""name"": ""Dawn Jackson"", ""email"": ""raymondmorgan@example.net"", ""phone"": ""(612)851-7390""}",59,New Matthew,Desktop,"[{""product_id"": ""PRD-412"", ""category"": ""Home & Kitchen"", ""price"": 440.67, ""quantity"": 2}]",PayPal,USD,Ks10,7.68,901.17,Completed,88,2.0
TXN-104630,2025-09-03T09:07:24.395546,"{""name"": ""Jacob Mcdaniel"", ""email"": ""qalexander@example.com"", ""phone"": ""5788614059""}",56,Diamondmouth,Desktop,"[{""product_id"": ""PRD-913"", ""category"": ""Sports"", ""price"": 242.29, ""quantity"": 1}, {""product_id"": ""PRD-591"", ""category"": ""Sports"", ""price"": 131.41, ""quantity"": 3}, {""product_id"": ""PRD-536"", ""category"": ""Sports"", ""price"": 484.5, ""quantity"": 1}]",Credit Card,USD,dE10,14.77,1126.82,Failed,112,2.0
TXN-104751,22/07/2024 12:36,"{""name"": ""Elizabeth Mckee"", ""email"": ""carpentermark@example.net"", ""phone"": ""001-659-250-0943x96619""}",57,East Rachelchester,Mobile,"[{""product_id"": ""PRD-376"", ""category"": ""Electronics"", ""price"": 152.4, ""quantity"": 1}, {""product_id"": ""PRD-982"", ""category"": ""Electronics"", ""price"": 397.72, ""quantity"": 1}]",COD,USD,RJ10,13.25,562.07,Refunded,55,
TXN-100213,2025-02-28T19:00:19.696664,"{""name"": ""Jacqueline Jackson DVM"", ""email"": ""ywilson@example.com"", ""phone"": ""718-811-7419x79681""}",32,Timothytown,,"[{""product_id"": ""PRD-416"", ""category"": ""Home & Kitchen"", ""price"": 403.78, ""quantity"": 3}]",COD,USD,,6.72,$1231.24,Completed,121,4.0
TXN-100968,2025-02-12T13:05:20.702182,"{""name"": ""Gregory Lee"", ""email"": null, ""phone"": ""3308141302""}",63,New Isaac,Mobile,"[{""product_id"": ""PRD-319"", ""category"": ""Clothing"", ""price"": 346.67, ""quantity"": 1}, {""product_id"": ""PRD-993"", ""category"": ""Sports"", ""price"": 165.49, ""quantity"": 2}, {""product_id"": ""PRD-337"", ""category"": ""Home & Kitchen"", ""price"": 314.57, ""quantity"": 3}]",COD,USD,qa10,6.82,1627.67,Pending,162,1.0
TXN-100926,2024-07-10T02:39:25.728104,"{""name"": ""Garrett Gates"", ""email"": ""kimberlystevens@example.org"", ""phone"": ""001-845-760-8265x02982""}",55,Edwardsmouth,Desktop,"[{""product_id"": ""PRD-631"", ""category"": ""Books"", ""price"": 264.56, ""quantity"": 3}, {""product_id"": ""PRD-711"", ""category"": ""Clothing"", ""price"": 142.13, ""quantity"": 2}]",COD,USD,,9.1,1086.2,Pending,107,4.0
TXN-104228,23/04/2025 17:24,"{""name"": ""Noah Fleming"", ""email"": ""uduncan@example.org"", ""phone"": ""404.735.4563""}",37,Shelleyhaven,Desktop,"[{""product_id"": ""PRD-836"", ""category"": ""Books"", ""price"": 270.47, ""quantity"": 1}, {""product_id"": ""PRD-700"", ""category"": ""Sports"", ""price"": 270.71, ""quantity"": 1}, {""product_id"": ""PRD-107"", ""category"": ""Electronics"", ""price"": 288.19, ""quantity"": 3}]",Credit Card,USD,,14.05,1421.88,Pending,140,4.0
TXN-100772,2024-01-09T14:11:31.667336,"{""name"": ""Joseph Bennett"", ""email"": ""devin32@example.com"", ""phone"": ""+1-664-784-7143x18500""}",46,Mollyborough,,"[{""product_id"": ""PRD-766"", ""category"": ""Books"", ""price"": 171.62, ""quantity"": 3}]",PayPal,USD,,8.12,527.96,Completed,51,3.0
TXN-102493,08/04/2025 06:34,"{""name"": ""Elizabeth White"", ""email"": ""aharrell@example.org"", ""phone"": ""916-403-9896x385""}",18,South Danielle,Mobile,"[{""product_id"": ""PRD-569"", ""category"": ""Electronics"", ""price"": 64.2, ""quantity"": 3}, {""product_id"": ""PRD-295"", ""category"": ""Books"", ""price"": 438.32, ""quantity"": 3}]",CREDITCARD,USD,,14.6,1515.38,Completed,150,99.0
TXN-104669,2025-05-26T00:30:52.728526,"{""name"": ""Richard Meyer"", ""email"": ""lweiss@example.org"", ""phone"": ""(449)563-7176x7873""}",57,Martinstad,Desktop,"[{""product_id"": ""PRD-606"", ""category"": ""Electronics"", ""price"": 120.52, ""quantity"": 1}]",CREDITCARD,USD,,12.69,138.2,Pending,12,2.0
TXN-100011,2024-09-21T17:43:38.593921,"{""name"": ""Brooke Glover"", ""email"": ""logankim@example.com"", ""phone"": ""600-221-0629x88416""}",51,North Robin,Mobile,"[{""product_id"": ""PRD-323"", ""category"": ""Books"", ""price"": 480.62, ""quantity"": 3}, {""product_id"": ""PRD-130"", ""category"": ""Clothing"", ""price"": 494.14, ""quantity"": 1}, {""product_id"": ""PRD-485"", ""category"": ""Home & Kitchen"", ""price"": 393.88, ""quantity"": 3}]",COD,USD,Xi10,11.41,3136.06,Completed,311,4.0
TXN-101475,2024-03-18T22:29:08.228825,"{""name"": ""Makayla Salinas"", ""email"": ""vsmith@example.org"", ""phone"": ""+1-904-807-6294x75820""}",57,North Anitaside,Desktop,"[{""product_id"": ""PRD-876"", ""category"": ""Books"", ""price"": 402.97, ""quantity"": 1}, {""product_id"": ""PRD-692"", ""category"": ""Home & Kitchen"", ""price"": 331.14, ""quantity"": 2}, {""product_id"": ""PRD-734"", ""category"": ""Sports"", ""price"": 307.7, ""quantity"": 2}]",Credit Card,USD,,9.79,1698.71,Completed,168,4.0
TXN-101456,2025-11-18T21:26:34.714356,"{""name"": ""John Hanna"", ""email"": ""mccormickamy@example.org"", ""phone"": ""+1-611-572-8311x633""}",58,Jessicahaven,Desktop,"[{""product_id"": ""PRD-134"", ""category"": ""Home & Kitchen"", ""price"": 274.46, ""quantity"": 2}, {""product_id"": ""PRD-843"", ""category"": ""Books"", ""price"": 50.61, ""quantity"": 2}]",COD,USD,,10.8,656.12,Pending,65,4.0
TXN-102526,2025-05-29T08:19:46.268724,"{""name"": ""Zoe Smith"", ""email"": ""millerbrittney@example.net"", ""phone"": ""767-635-0316x55855""}",22,New Sarah,Desktop,"[{""product_id"": ""PRD-645"", ""category"": ""Home & Kitchen"", ""price"": 80.1, ""quantity"": 2}, {""product_id"": ""PRD-603"", ""category"": ""Books"", ""price"": 462.73, ""quantity"": 3}, {""product_id"": ""PRD-870"", ""category"": ""Sports"", ""price"": 326.79, ""quantity"": 3}]",COD,USD,,9.76,2538.72,Pending,252,4.0
TXN-103607,2025-03-19T18:46:31.546171,"{""name"": ""William Barajas"", ""email"": ""jennifer15@example.org"", ""phone"": ""(948)379-8672x21097""}",67,Jennifermouth,Desktop,"[{""product_id"": ""PRD-253"", ""category"": ""Sports"", ""price"": 345.79, ""quantity"": 3}, {""product_id"": ""PRD-730"", ""category"": ""Sports"", ""price"": 140.43, ""quantity"": 1}]",PayPal,USD,gg10,6.78,1186.76,Refunded,117,4.0
TXN-101891,2025-03-15T16:34:53.258021,"{""name"": ""David Haley"", ""email"": ""sboyd@example.net"", ""phone"": ""(409)981-2695""}",37,Lauraland,Mobile,"[{""product_id"": ""PRD-342"", ""category"": ""Clothing"", ""price"": 394.96, ""quantity"": 3}, {""product_id"": ""PRD-778"", ""category"": ""Clothing"", ""price"": 186.34, ""quantity"": 1}, {""product_id"": ""PRD-998"", ""category"": ""Home & Kitchen"", ""price"": 108.23, ""quantity"": 1}]",COD,USD,,12.49,1488.19,Failed,147,2.0
TXN-100716,05/04/2024 06:26,"{""name"": ""David Wyatt"", ""email"": ""heathersexton@example.org"", ""phone"": ""571.272.7814x90431""}",59,East Sarah,,"[{""product_id"": ""PRD-884"", ""category"": ""Books"", ""price"": 75.61, ""quantity"": 2}, {""product_id"": ""PRD-983"", ""category"": ""Home & Kitchen"", ""price"": 464.98, ""quantity"": 1}, {""product_id"": ""PRD-114"", ""category"": ""Sports"", ""price"": 143.6, ""quantity"": 3}]",CREDITCARD,USD,,8.39,1057.84,Failed,104,1.0
TXN-101564,2025-02-21T23:19:22.229075,"{""name"": ""Alan Perez"", ""email"": ""jacobmiller@example.net"", ""phone"": ""708-545-3466""}",50,Baileyside,Desktop,"[{""product_id"": ""PRD-394"", ""category"": ""Electronics"", ""price"": 454.47, ""quantity"": 3}, {""product_id"": ""PRD-297"", ""category"": ""Clothing"", ""price"": 85.41, ""quantity"": 3}]",CREDITCARD,USD,,12.67,1636.3,Refunded,161,1.0
TXN-102965,2024-01-02T09:41:14.315533,"{""name"": ""Jose Collins"", ""email"": ""stevenscristina@example.net"", ""phone"": ""001-556-259-4910x805""}",61,Nicolemouth,Mobile,"[{""product_id"": ""PRD-411"", ""category"": ""Clothing"", ""price"": 385.72, ""quantity"": 1}]",PayPal,USD,,7.73,395.37,Completed,38,1.0
TXN-100143,19/11/2025 19:37,"{""name"": ""Scott Smith"", ""email"": ""hlopez@example.com"", ""phone"": ""752.376.0249""}",44,East Cherylfurt,Mobile,"[{""product_id"": ""PRD-962"", ""category"": ""Home & Kitchen"", ""price"": 92.98, ""quantity"": 2}, {""product_id"": ""PRD-751"", ""category"": ""Clothing"", ""price"": 475.77, ""quantity"": 1}, {""product_id"": ""PRD-465"", ""category"": ""Sports"", ""price"": 164.01, ""quantity"": 1}]",COD,USD,,7.72,841.5,Failed,82,2.0
TXN-104063,2024-09-13T04:54:42.240031,"{""name"": ""Paula Conner"", ""email"": ""evansjulia@example.org"", ""phone"": ""285.325.1869x35431""}",47,New Sherri,Mobile,"[{""product_id"": ""PRD-256"", ""category"": ""Clothing"", ""price"": 45.68, ""quantity"": 2}, {""product_id"": ""PRD-917"", ""category"": ""Electronics"", ""price"": 365.77, ""quantity"": 1}]",Credit Card,USD,,14.91,467.52,Pending,45,2.0
TXN-101623,2024-01-21T01:02:19.029123,"{""name"": ""Jodi Jones"", ""email"": ""gina98@example.net"", ""phone"": ""906.600.3615x95306""}",32,Lake Matthew,Desktop,"[{""product_id"": ""PRD-892"", ""category"": ""Home & Kitchen"", ""price"": 333.14, ""quantity"": 3}, {""product_id"": ""PRD-406"", ""category"": ""Electronics"", ""price"": 276.38, ""quantity"": 2}]",credit_card,USD,,6.03,1567.11,Completed,155,5.0
TXN-101150,16/10/2024 23:27,"{""name"": ""Michelle Harrison"", ""email"": ""efranklin@example.net"", ""phone"": ""(385)590-4842x7199""}",59,South Albertborough,Desktop,"[{""product_id"": ""PRD-128"", ""category"": ""Books"", ""price"": 468.82, ""quantity"": 2}, {""product_id"": ""PRD-465"", ""category"": ""Electronics"", ""price"": 95.35, ""quantity"": 3}, {""product_id"": ""PRD-871"", ""category"": ""Books"", ""price"": 109.31, ""quantity"": 3}]",credit_card,USD,,5.75,$1559.42,Refunded,155,1.0
TXN-100830,15/01/2024 21:27,"{""name"": ""Chad Alvarez"", ""email"": ""meghan44@example.com"", ""phone"": ""569.755.1123""}",40,North Anita,,"[{""product_id"": ""PRD-650"", ""category"": ""Home & Kitchen"", ""price"": 209.54, ""quantity"": 2}, {""product_id"": ""PRD-644"", ""category"": ""Home & Kitchen"", ""price"": 213.63, ""quantity"": 2}, {""product_id"": ""PRD-771"", ""category"": ""Home & Kitchen"", ""price"": 183.18, ""quantity"": 2}]",Credit Card,USD,,12.45,$1224.84,Pending,121,4.0
TXN-104556,2025-08-23T17:58:54.101981,"{""name"": ""Bernard Bowers"", ""email"": ""karenochoa@example.com"", ""phone"": ""810-612-5270""}",63,Jessicaville,,"[{""product_id"": ""PRD-526"", ""category"": ""Home & Kitchen"", ""price"": 120.66, ""quantity"": 1}, {""product_id"": ""PRD-149"", ""category"": ""Home & Kitchen"", ""price"": 186.1, ""quantity"": 3}, {""product_id"": ""PRD-852"", ""category"": ""Sports"", ""price"": 412.69, ""quantity"": 3}]",PayPal,USD,,13.23,1931.9,Pending,191,4.0
TXN-100322,2025-02-28T11:15:54.628847,"{""name"": ""Brett Evans"", ""email"": ""amandaphillips@example.org"", ""phone"": ""683.833.3769x98126""}",45,West Carolview,Mobile,"[{""product_id"": ""PRD-319"", ""category"": ""Electronics"", ""price"": 395.47, ""quantity"": 2}]",credit_card,USD,wO10,10.72,810.63,Refunded,79,4.0
TXN-100971,2024-01-24T16:12:57.231534,"{""name"": ""Daniel Curry"", ""email"": ""estradarobin@example.org"", ""phone"": ""281.554.1592x356""}",39,South Kennethfort,,"[{""product_id"": ""PRD-746"", ""category"": ""Electronics"", ""price"": 146.28, ""quantity"": 3}, {""product_id"": ""PRD-156"", ""category"": ""Electronics"", ""price"": 199.73, ""quantity"": 3}]",credit_card,USD,,11.93,1046.56,Completed,103,2.0
TXN-101500,2024-04-09T08:09:47.137397,"{""name"": ""Hannah Estrada"", ""email"": ""wfrank@example.net"", ""phone"": ""2589459910""}",32,North Michelleton,Mobile,"[{""product_id"": ""PRD-996"", ""category"": ""Electronics"", ""price"": 338.01, ""quantity"": 2}, {""product_id"": ""PRD-202"", ""category"": ""Books"", ""price"": 365.37, ""quantity"": 2}]",PayPal,USD,,10.32,1414.25,Refunded,140,2.0
TXN-101817,2024-04-23T04:12:43.183580,"{""name"": ""Sierra Hammond"", ""email"": ""heathertaylor@example.com"", ""phone"": ""939-572-6214x721""}",57,East Jillville,Desktop,"[{""product_id"": ""PRD-424"", ""category"": ""Sports"", ""price"": 321.94, ""quantity"": 3}, {""product_id"": ""PRD-280"", ""category"": ""Books"", ""price"": 18.33, ""quantity"": 3}, {""product_id"": ""PRD-278"", ""category"": ""Clothing"", ""price"": 329.6, ""quantity"": 3}]",credit_card,USD,Dy10,13.81,2022.03,Refunded,200,5.0
TXN-100948,2024-07-25T17:11:37.456521,"{""name"": ""Emily Hudson"", ""email"": ""robertsgary@example.org"", ""phone"": ""(314)716-0976x6308""}",57,Carrollland,Mobile,"[{""product_id"": ""PRD-812"", ""category"": ""Books"", ""price"": 219.91, ""quantity"": 2}, {""product_id"": ""PRD-688"", ""category"": ""Clothing"", ""price"": 315.28, ""quantity"": 1}]",COD,USD,,10.67,$769.49,Refunded,75,4.0
